run-id,episode,total_reward,avg_reward,avg_waiting_time,epsilon,lr,gamma
policy_v2_explored,1027,-69.6462,-2.9019,2.9019,0.04865,0.05,0.99
policy_v2_explored,1028,-42.6462,-1.7769,1.7769,0.0486,0.05,0.99
policy_v2_explored,1029,-159.8188,-6.6591,6.6591,0.04855,0.05,0.99
policy_v2_explored,1030,-42.9599,-1.79,1.79,0.0485,0.05,0.99
policy_v2_explored,1031,-64.9599,-2.7067,2.7067,0.04845,0.05,0.99
policy_v2_explored,1032,-47.6462,-1.9853,1.9853,0.0484,0.05,0.99
policy_v2_explored,1033,-46.9599,-1.9567,1.9567,0.04835,0.05,0.99
policy_v2_explored,1034,-142.5051,-5.9377,5.9377,0.0483,0.05,0.99
policy_v2_explored,1035,-76.9599,-3.2067,3.2067,0.04825,0.05,0.99
policy_v2_explored,1036,-60.8188,-2.5341,2.5341,0.0482,0.05,0.99
policy_v2_explored,1037,-50.5051,-2.1044,2.1044,0.04815,0.05,0.99
policy_v2_explored,1038,-59.9456,-2.4977,2.4977,0.0481,0.05,0.99
policy_v2_explored,1039,-57.8045,-2.4085,2.4085,0.04805,0.05,0.99
policy_v2_explored,1040,-60.1716,-2.5071,2.5071,0.048,0.05,0.99
policy_v2_explored,1041,-43.5051,-1.8127,1.8127,0.04795,0.05,0.99
policy_v2_explored,1042,-37.6462,-1.5686,1.5686,0.0479,0.05,0.99
policy_v2_explored,1043,-48.8188,-2.0341,2.0341,0.04785,0.05,0.99
policy_v2_explored,1044,-45.9599,-1.915,1.915,0.0478,0.05,0.99
policy_v2_explored,1045,-37.101,-1.5459,1.5459,0.04775,0.05,0.99
policy_v2_explored,1046,-59.6462,-2.4853,2.4853,0.0477,0.05,0.99
policy_v2_explored,1047,-236.295,-9.8456,9.8456,0.04765,0.05,0.99
policy_v2_explored,1048,-76.9599,-3.2067,3.2067,0.0476,0.05,0.99
policy_v2_explored,1049,-57.6462,-2.4019,2.4019,0.04755,0.05,0.99
policy_v2_explored,1050,-147.101,-6.1292,6.1292,0.0475,0.05,0.99
policy_v2_explored,1051,-67.9599,-2.8317,2.8317,0.04745,0.05,0.99
policy_v2_explored,1052,-60.9599,-2.54,2.54,0.0474,0.05,0.99
policy_v2_explored,1053,-42.6462,-1.7769,1.7769,0.04735,0.05,0.99
policy_v2_explored,1054,-47.9599,-1.9983,1.9983,0.0473,0.05,0.99
policy_v2_explored,1055,-36.9599,-1.54,1.54,0.04725,0.05,0.99
policy_v2_explored,1056,-76.9599,-3.2067,3.2067,0.0472,0.05,0.99
policy_v2_explored,1057,-164.9456,-6.8727,6.8727,0.04715,0.05,0.99
policy_v2_explored,1058,-176.9456,-7.3727,7.3727,0.0471,0.05,0.99
policy_v2_explored,1059,-53.6462,-2.2353,2.2353,0.04705,0.05,0.99
policy_v2_explored,1060,-45.9599,-1.915,1.915,0.047,0.05,0.99
policy_v2_explored,1061,-73.5051,-3.0627,3.0627,0.04695,0.05,0.99
policy_v2_explored,1062,-52.9599,-2.2067,2.2067,0.0469,0.05,0.99
policy_v2_explored,1063,-28.1363,-1.1723,1.1723,0.04685,0.05,0.99
policy_v2_explored,1064,-360.4676,-15.0195,15.0195,0.0468,0.05,0.99
policy_v2_explored,1065,-58.9599,-2.4567,2.4567,0.04675,0.05,0.99
policy_v2_explored,1066,-50.9599,-2.1233,2.1233,0.0467,0.05,0.99
policy_v2_explored,1067,-64.8188,-2.7008,2.7008,0.04665,0.05,0.99
policy_v2_explored,1068,-63.6462,-2.6519,2.6519,0.0466,0.05,0.99
policy_v2_explored,1069,-72.9599,-3.04,3.04,0.04655,0.05,0.99
policy_v2_explored,1070,-38.9599,-1.6233,1.6233,0.0465,0.05,0.99
policy_v2_explored,1071,-48.9599,-2.04,2.04,0.04645,0.05,0.99
policy_v2_explored,1072,-59.6462,-2.4853,2.4853,0.0464,0.05,0.99
policy_v2_explored,1073,-52.9599,-2.2067,2.2067,0.04635,0.05,0.99
policy_v2_explored,1074,-54.6462,-2.2769,2.2769,0.0463,0.05,0.99
policy_v2_explored,1075,-40.6462,-1.6936,1.6936,0.04625,0.05,0.99
policy_v2_explored,1076,-76.9599,-3.2067,3.2067,0.0462,0.05,0.99
policy_v2_explored,1077,-39.6462,-1.6519,1.6519,0.04615,0.05,0.99
policy_v2_explored,1078,-76.9599,-3.2067,3.2067,0.0461,0.05,0.99
policy_v2_explored,1079,-66.8188,-2.7841,2.7841,0.04605,0.05,0.99
policy_v2_explored,1080,-50.8188,-2.1175,2.1175,0.046,0.05,0.99
policy_v2_explored,1081,-69.9456,-2.9144,2.9144,0.04595,0.05,0.99
policy_v2_explored,1082,-56.9599,-2.3733,2.3733,0.0459,0.05,0.99
policy_v2_explored,1083,-41.6462,-1.7353,1.7353,0.04585,0.05,0.99
policy_v2_explored,1084,-57.9599,-2.415,2.415,0.0458,0.05,0.99
policy_v2_explored,1085,-76.9456,-3.2061,3.2061,0.04575,0.05,0.99
policy_v2_explored,1086,-62.9599,-2.6233,2.6233,0.0457,0.05,0.99
policy_v2_explored,1087,-331.9599,-13.8317,13.8317,0.04565,0.05,0.99
policy_v2_explored,1088,-338.9599,-14.1233,14.1233,0.0456,0.05,0.99
policy_v2_explored,1089,-68.9599,-2.8733,2.8733,0.04555,0.05,0.99
policy_v2_explored,1090,-167.9599,-6.9983,6.9983,0.0455,0.05,0.99
policy_v2_explored,1091,-48.101,-2.0042,2.0042,0.04545,0.05,0.99
policy_v2_explored,1092,-86.122,-3.5884,3.5884,0.0454,0.05,0.99
policy_v2_explored,1093,-56.1363,-2.339,2.339,0.04535,0.05,0.99
policy_v2_explored,1094,-67.9599,-2.8317,2.8317,0.0453,0.05,0.99
policy_v2_explored,1095,-352.101,-14.6709,14.6709,0.04525,0.05,0.99
policy_v2_explored,1096,-58.9599,-2.4567,2.4567,0.0452,0.05,0.99
policy_v2_explored,1097,-140.101,-5.8375,5.8375,0.04515,0.05,0.99
policy_v2_explored,1098,-69.1363,-2.8807,2.8807,0.0451,0.05,0.99
policy_v2_explored,1099,-361.9599,-15.0817,15.0817,0.04505,0.05,0.99
policy_v2_explored,1100,-55.1363,-2.2973,2.2973,0.045,0.05,0.99
policy_v2_explored,1101,-59.6462,-2.4853,2.4853,0.04495,0.05,0.99
policy_v2_explored,1102,-76.9599,-3.2067,3.2067,0.0449,0.05,0.99
policy_v2_explored,1103,-68.9599,-2.8733,2.8733,0.04485,0.05,0.99
policy_v2_explored,1104,-61.9647,-2.5819,2.5819,0.0448,0.05,0.99
policy_v2_explored,1105,-65.9456,-2.7477,2.7477,0.04475,0.05,0.99
policy_v2_explored,1106,-58.9599,-2.4567,2.4567,0.0447,0.05,0.99
policy_v2_explored,1107,-47.9599,-1.9983,1.9983,0.04465,0.05,0.99
policy_v2_explored,1108,-59.9599,-2.4983,2.4983,0.0446,0.05,0.99
policy_v2_explored,1109,-37.9599,-1.5817,1.5817,0.04455,0.05,0.99
policy_v2_explored,1110,-55.1363,-2.2973,2.2973,0.0445,0.05,0.99
policy_v2_explored,1111,-54.0,-2.25,2.25,0.04445,0.05,0.99
policy_v2_explored,1112,-64.9599,-2.7067,2.7067,0.0444,0.05,0.99
policy_v2_explored,1113,-78.8236,-3.2843,3.2843,0.04435,0.05,0.99
policy_v2_explored,1114,-58.9647,-2.4569,2.4569,0.0443,0.05,0.99
policy_v2_explored,1115,-55.1716,-2.2988,2.2988,0.04425,0.05,0.99
policy_v2_explored,1116,-269.9456,-11.2477,11.2477,0.0442,0.05,0.99
policy_v2_explored,1117,-55.9952,-2.3331,2.3331,0.04415,0.05,0.99
policy_v2_explored,1118,-61.1363,-2.5473,2.5473,0.0441,0.05,0.99
policy_v2_explored,1119,-56.1363,-2.339,2.339,0.04405,0.05,0.99
policy_v2_explored,1120,-167.9647,-6.9985,6.9985,0.044,0.05,0.99
policy_v2_explored,1121,-69.1573,-2.8816,2.8816,0.04395,0.05,0.99
policy_v2_explored,1122,-75.1716,-3.1321,3.1321,0.0439,0.05,0.99
policy_v2_explored,1123,-64.0,-2.6667,2.6667,0.04385,0.05,0.99
policy_v2_explored,1124,-231.6087,-9.6504,9.6504,0.0438,0.05,0.99
policy_v2_explored,1125,-538.1163,-22.4215,22.4215,0.04375,0.05,0.99
policy_v2_explored,1126,-45.6462,-1.9019,1.9019,0.0437,0.05,0.99
policy_v2_explored,1127,-61.5051,-2.5627,2.5627,0.04365,0.05,0.99
policy_v2_explored,1128,-36.1716,-1.5071,1.5071,0.0436,0.05,0.99
policy_v2_explored,1129,-44.9599,-1.8733,1.8733,0.04355,0.05,0.99
policy_v2_explored,1130,-68.9599,-2.8733,2.8733,0.0435,0.05,0.99
policy_v2_explored,1131,-149.9599,-6.2483,6.2483,0.04345,0.05,0.99
policy_v2_explored,1132,-446.8188,-18.6175,18.6175,0.0434,0.05,0.99
policy_v2_explored,1133,-69.6462,-2.9019,2.9019,0.04335,0.05,0.99
policy_v2_explored,1134,-63.6462,-2.6519,2.6519,0.0433,0.05,0.99
policy_v2_explored,1135,-71.8045,-2.9919,2.9919,0.04325,0.05,0.99
policy_v2_explored,1136,-48.101,-2.0042,2.0042,0.0432,0.05,0.99
policy_v2_explored,1137,-40.9599,-1.7067,1.7067,0.04315,0.05,0.99
policy_v2_explored,1138,-56.9599,-2.3733,2.3733,0.0431,0.05,0.99
policy_v2_explored,1139,-49.9599,-2.0817,2.0817,0.04305,0.05,0.99
policy_v2_explored,1140,-64.9599,-2.7067,2.7067,0.043,0.05,0.99
policy_v2_explored,1141,-51.6462,-2.1519,2.1519,0.04295,0.05,0.99
policy_v2_explored,1142,-167.8188,-6.9925,6.9925,0.0429,0.05,0.99
policy_v2_explored,1143,-39.6462,-1.6519,1.6519,0.04285,0.05,0.99
policy_v2_explored,1144,-52.0867,-2.1703,2.1703,0.0428,0.05,0.99
policy_v2_explored,1145,-60.5051,-2.521,2.521,0.04275,0.05,0.99
policy_v2_explored,1146,-52.9599,-2.2067,2.2067,0.0427,0.05,0.99
policy_v2_explored,1147,-35.1363,-1.464,1.464,0.04265,0.05,0.99
policy_v2_explored,1148,-259.4676,-10.8111,10.8111,0.0426,0.05,0.99
policy_v2_explored,1149,-46.9599,-1.9567,1.9567,0.04255,0.05,0.99
policy_v2_explored,1150,-44.9599,-1.8733,1.8733,0.0425,0.05,0.99
policy_v2_explored,1151,-52.6462,-2.1936,2.1936,0.04245,0.05,0.99
policy_v2_explored,1152,-61.6462,-2.5686,2.5686,0.0424,0.05,0.99
policy_v2_explored,1153,-41.9599,-1.7483,1.7483,0.04235,0.05,0.99
policy_v2_explored,1154,-93.9456,-3.9144,3.9144,0.0423,0.05,0.99
policy_v2_explored,1155,-77.9456,-3.2477,3.2477,0.04225,0.05,0.99
policy_v2_explored,1156,-145.9599,-6.0817,6.0817,0.0422,0.05,0.99
policy_v2_explored,1157,-45.6462,-1.9019,1.9019,0.04215,0.05,0.99
policy_v2_explored,1158,-358.9456,-14.9561,14.9561,0.0421,0.05,0.99
policy_v2_explored,1159,-175.9599,-7.3317,7.3317,0.04205,0.05,0.99
policy_v2_explored,1160,-63.9599,-2.665,2.665,0.042,0.05,0.99
policy_v2_explored,1161,-76.9599,-3.2067,3.2067,0.04195,0.05,0.99
policy_v2_explored,1162,-39.1363,-1.6307,1.6307,0.0419,0.05,0.99
policy_v2_explored,1163,-52.9599,-2.2067,2.2067,0.04185,0.05,0.99
policy_v2_explored,1164,-155.9599,-6.4983,6.4983,0.0418,0.05,0.99
policy_v2_explored,1165,-57.6462,-2.4019,2.4019,0.04175,0.05,0.99
policy_v2_explored,1166,-148.9599,-6.2067,6.2067,0.0417,0.05,0.99
policy_v2_explored,1167,-49.101,-2.0459,2.0459,0.04165,0.05,0.99
policy_v2_explored,1168,-330.1315,-13.7555,13.7555,0.0416,0.05,0.99
policy_v2_explored,1169,-56.9647,-2.3735,2.3735,0.04155,0.05,0.99
policy_v2_explored,1170,-63.6462,-2.6519,2.6519,0.0415,0.05,0.99
policy_v2_explored,1171,-37.9599,-1.5817,1.5817,0.04145,0.05,0.99
policy_v2_explored,1172,-56.9599,-2.3733,2.3733,0.0414,0.05,0.99
policy_v2_explored,1173,-68.9599,-2.8733,2.8733,0.04135,0.05,0.99
policy_v2_explored,1174,-46.9599,-1.9567,1.9567,0.0413,0.05,0.99
policy_v2_explored,1175,-56.9599,-2.3733,2.3733,0.04125,0.05,0.99
policy_v2_explored,1176,-349.9599,-14.5817,14.5817,0.0412,0.05,0.99
policy_v2_explored,1177,-239.644,-9.9852,9.9852,0.04115,0.05,0.99
policy_v2_explored,1178,-41.6462,-1.7353,1.7353,0.0411,0.05,0.99
policy_v2_explored,1179,-53.5051,-2.2294,2.2294,0.04105,0.05,0.99
policy_v2_explored,1180,-58.8188,-2.4508,2.4508,0.041,0.05,0.99
policy_v2_explored,1181,-61.8045,-2.5752,2.5752,0.04095,0.05,0.99
policy_v2_explored,1182,-40.8188,-1.7008,1.7008,0.0409,0.05,0.99
policy_v2_explored,1183,-54.8188,-2.2841,2.2841,0.04085,0.05,0.99
policy_v2_explored,1184,-67.6462,-2.8186,2.8186,0.0408,0.05,0.99
policy_v2_explored,1185,-31.9294,-1.3304,1.3304,0.04075,0.05,0.99
policy_v2_explored,1186,-68.9599,-2.8733,2.8733,0.0407,0.05,0.99
policy_v2_explored,1187,-47.9599,-1.9983,1.9983,0.04065,0.05,0.99
policy_v2_explored,1188,-59.8188,-2.4925,2.4925,0.0406,0.05,0.99
policy_v2_explored,1189,-43.9599,-1.8317,1.8317,0.04055,0.05,0.99
policy_v2_explored,1190,-65.9599,-2.7483,2.7483,0.0405,0.05,0.99
policy_v2_explored,1191,-65.9456,-2.7477,2.7477,0.04045,0.05,0.99
policy_v2_explored,1192,-361.9599,-15.0817,15.0817,0.0404,0.05,0.99
policy_v2_explored,1193,-43.101,-1.7959,1.7959,0.04035,0.05,0.99
policy_v2_explored,1194,-37.101,-1.5459,1.5459,0.0403,0.05,0.99
policy_v2_explored,1195,-48.8188,-2.0341,2.0341,0.04025,0.05,0.99
policy_v2_explored,1196,-136.101,-5.6709,5.6709,0.0402,0.05,0.99
policy_v2_explored,1197,-61.6462,-2.5686,2.5686,0.04015,0.05,0.99
policy_v2_explored,1198,-49.5051,-2.0627,2.0627,0.0401,0.05,0.99
policy_v2_explored,1199,-56.9599,-2.3733,2.3733,0.04005,0.05,0.99
policy_v2_explored,1200,-260.1539,-10.8397,10.8397,0.04,0.05,0.99
policy_v2_explored,1201,-56.9599,-2.3733,2.3733,0.03995,0.05,0.99
policy_v2_explored,1202,-55.9456,-2.3311,2.3311,0.0399,0.05,0.99
policy_v2_explored,1203,-75.6462,-3.1519,3.1519,0.03985,0.05,0.99
policy_v2_explored,1204,-56.9599,-2.3733,2.3733,0.0398,0.05,0.99
policy_v2_explored,1205,-50.9599,-2.1233,2.1233,0.03975,0.05,0.99
policy_v2_explored,1206,-160.5051,-6.6877,6.6877,0.0397,0.05,0.99
policy_v2_explored,1207,-42.9599,-1.79,1.79,0.03965,0.05,0.99
policy_v2_explored,1208,-46.9599,-1.9567,1.9567,0.0396,0.05,0.99
policy_v2_explored,1209,-64.9599,-2.7067,2.7067,0.03955,0.05,0.99
policy_v2_explored,1210,-62.9456,-2.6227,2.6227,0.0395,0.05,0.99
policy_v2_explored,1211,-50.9599,-2.1233,2.1233,0.03945,0.05,0.99
policy_v2_explored,1212,-356.1539,-14.8397,14.8397,0.0394,0.05,0.99
policy_v2_explored,1213,-43.101,-1.7959,1.7959,0.03935,0.05,0.99
policy_v2_explored,1214,-67.9599,-2.8317,2.8317,0.0393,0.05,0.99
policy_v2_explored,1215,-62.1716,-2.5905,2.5905,0.03925,0.05,0.99
policy_v2_explored,1216,-69.6462,-2.9019,2.9019,0.0392,0.05,0.99
policy_v2_explored,1217,-42.9599,-1.79,1.79,0.03915,0.05,0.99
policy_v2_explored,1218,-246.101,-10.2542,10.2542,0.0391,0.05,0.99
policy_v2_explored,1219,-77.9456,-3.2477,3.2477,0.03905,0.05,0.99
policy_v2_explored,1220,-73.5051,-3.0627,3.0627,0.039,0.05,0.99
policy_v2_explored,1221,-53.5051,-2.2294,2.2294,0.03895,0.05,0.99
policy_v2_explored,1222,-65.8045,-2.7419,2.7419,0.0389,0.05,0.99
policy_v2_explored,1223,-56.9599,-2.3733,2.3733,0.03885,0.05,0.99
policy_v2_explored,1224,-59.7883,-2.4912,2.4912,0.0388,0.05,0.99
policy_v2_explored,1225,-68.9599,-2.8733,2.8733,0.03875,0.05,0.99
policy_v2_explored,1226,-53.101,-2.2125,2.2125,0.0387,0.05,0.99
policy_v2_explored,1227,-45.101,-1.8792,1.8792,0.03865,0.05,0.99
policy_v2_explored,1228,-335.101,-13.9625,13.9625,0.0386,0.05,0.99
policy_v2_explored,1229,-69.101,-2.8792,2.8792,0.03855,0.05,0.99
policy_v2_explored,1230,-67.9599,-2.8317,2.8317,0.0385,0.05,0.99
policy_v2_explored,1231,-66.1363,-2.7557,2.7557,0.03845,0.05,0.99
policy_v2_explored,1232,-61.101,-2.5459,2.5459,0.0384,0.05,0.99
policy_v2_explored,1233,-60.9599,-2.54,2.54,0.03835,0.05,0.99
policy_v2_explored,1234,-61.1363,-2.5473,2.5473,0.0383,0.05,0.99
policy_v2_explored,1235,-176.8236,-7.3677,7.3677,0.03825,0.05,0.99
policy_v2_explored,1236,-49.1363,-2.0473,2.0473,0.0382,0.05,0.99
policy_v2_explored,1237,-54.9599,-2.29,2.29,0.03815,0.05,0.99
policy_v2_explored,1238,-64.9599,-2.7067,2.7067,0.0381,0.05,0.99
policy_v2_explored,1239,-56.1363,-2.339,2.339,0.03805,0.05,0.99
policy_v2_explored,1240,-53.101,-2.2125,2.2125,0.038,0.05,0.99
policy_v2_explored,1241,-175.9599,-7.3317,7.3317,0.03795,0.05,0.99
policy_v2_explored,1242,-75.9599,-3.165,3.165,0.0379,0.05,0.99
policy_v2_explored,1243,-85.7883,-3.5745,3.5745,0.03785,0.05,0.99
policy_v2_explored,1244,-46.1716,-1.9238,1.9238,0.0378,0.05,0.99
policy_v2_explored,1245,-79.0,-3.2917,3.2917,0.03775,0.05,0.99
policy_v2_explored,1246,-78.9599,-3.29,3.29,0.0377,0.05,0.99
policy_v2_explored,1247,-34.6462,-1.4436,1.4436,0.03765,0.05,0.99
policy_v2_explored,1248,-78.8188,-3.2841,3.2841,0.0376,0.05,0.99
policy_v2_explored,1249,-173.9456,-7.2477,7.2477,0.03755,0.05,0.99
policy_v2_explored,1250,-94.9599,-3.9567,3.9567,0.0375,0.05,0.99
policy_v2_explored,1251,-86.1573,-3.5899,3.5899,0.03745,0.05,0.99
policy_v2_explored,1252,-37.101,-1.5459,1.5459,0.0374,0.05,0.99
policy_v2_explored,1253,-45.6462,-1.9019,1.9019,0.03735,0.05,0.99
policy_v2_explored,1254,-35.9294,-1.4971,1.4971,0.0373,0.05,0.99
policy_v2_explored,1255,-59.9456,-2.4977,2.4977,0.03725,0.05,0.99
policy_v2_explored,1256,-37.101,-1.5459,1.5459,0.0372,0.05,0.99
policy_v2_explored,1257,-37.101,-1.5459,1.5459,0.03715,0.05,0.99
policy_v2_explored,1258,-63.0,-2.625,2.625,0.0371,0.05,0.99
policy_v2_explored,1259,-54.101,-2.2542,2.2542,0.03705,0.05,0.99
policy_v2_explored,1260,-43.9599,-1.8317,1.8317,0.037,0.05,0.99
policy_v2_explored,1261,-52.8188,-2.2008,2.2008,0.03695,0.05,0.99
policy_v2_explored,1262,-43.1716,-1.7988,1.7988,0.0369,0.05,0.99
policy_v2_explored,1263,-69.9456,-2.9144,2.9144,0.03685,0.05,0.99
policy_v2_explored,1264,-43.101,-1.7959,1.7959,0.0368,0.05,0.99
policy_v2_explored,1265,-52.9599,-2.2067,2.2067,0.03675,0.05,0.99
policy_v2_explored,1266,-50.9599,-2.1233,2.1233,0.0367,0.05,0.99
policy_v2_explored,1267,-67.9599,-2.8317,2.8317,0.03665,0.05,0.99
policy_v2_explored,1268,-135.6462,-5.6519,5.6519,0.0366,0.05,0.99
policy_v2_explored,1269,-59.6462,-2.4853,2.4853,0.03655,0.05,0.99
policy_v2_explored,1270,-39.1363,-1.6307,1.6307,0.0365,0.05,0.99
policy_v2_explored,1271,-76.9599,-3.2067,3.2067,0.03645,0.05,0.99
policy_v2_explored,1272,-44.9599,-1.8733,1.8733,0.0364,0.05,0.99
policy_v2_explored,1273,-51.9599,-2.165,2.165,0.03635,0.05,0.99
policy_v2_explored,1274,-47.6462,-1.9853,1.9853,0.0363,0.05,0.99
policy_v2_explored,1275,-76.9599,-3.2067,3.2067,0.03625,0.05,0.99
policy_v2_explored,1276,-56.9599,-2.3733,2.3733,0.0362,0.05,0.99
policy_v2_explored,1277,-49.5051,-2.0627,2.0627,0.03615,0.05,0.99
policy_v2_explored,1278,-46.6462,-1.9436,1.9436,0.0361,0.05,0.99
policy_v2_explored,1279,-255.4676,-10.6445,10.6445,0.03605,0.05,0.99
policy_v2_explored,1280,-36.9599,-1.54,1.54,0.036,0.05,0.99
policy_v2_explored,1281,-49.6462,-2.0686,2.0686,0.03595,0.05,0.99
policy_v2_explored,1282,-68.9599,-2.8733,2.8733,0.0359,0.05,0.99
policy_v2_explored,1283,-37.9294,-1.5804,1.5804,0.03585,0.05,0.99
policy_v2_explored,1284,-56.9599,-2.3733,2.3733,0.0358,0.05,0.99
policy_v2_explored,1285,-37.101,-1.5459,1.5459,0.03575,0.05,0.99
policy_v2_explored,1286,-81.6462,-3.4019,3.4019,0.0357,0.05,0.99
policy_v2_explored,1287,-255.1539,-10.6314,10.6314,0.03565,0.05,0.99
policy_v2_explored,1288,-53.9599,-2.2483,2.2483,0.0356,0.05,0.99
policy_v2_explored,1289,-76.8188,-3.2008,3.2008,0.03555,0.05,0.99
policy_v2_explored,1290,-34.6462,-1.4436,1.4436,0.0355,0.05,0.99
policy_v2_explored,1291,-148.9599,-6.2067,6.2067,0.03545,0.05,0.99
policy_v2_explored,1292,-61.9456,-2.5811,2.5811,0.0354,0.05,0.99
policy_v2_explored,1293,-63.6462,-2.6519,2.6519,0.03535,0.05,0.99
policy_v2_explored,1294,-85.9456,-3.5811,3.5811,0.0353,0.05,0.99
policy_v2_explored,1295,-59.1363,-2.464,2.464,0.03525,0.05,0.99
policy_v2_explored,1296,-65.8045,-2.7419,2.7419,0.0352,0.05,0.99
policy_v2_explored,1297,-59.1363,-2.464,2.464,0.03515,0.05,0.99
policy_v2_explored,1298,-69.9599,-2.915,2.915,0.0351,0.05,0.99
policy_v2_explored,1299,-47.5051,-1.9794,1.9794,0.03505,0.05,0.99
policy_v2_explored,1300,-36.1363,-1.5057,1.5057,0.035,0.05,0.99
policy_v2_explored,1301,-37.101,-1.5459,1.5459,0.03495,0.05,0.99
policy_v2_explored,1302,-40.9599,-1.7067,1.7067,0.0349,0.05,0.99
policy_v2_explored,1303,-54.9647,-2.2902,2.2902,0.03485,0.05,0.99
policy_v2_explored,1304,-53.6462,-2.2353,2.2353,0.0348,0.05,0.99
policy_v2_explored,1305,-71.5051,-2.9794,2.9794,0.03475,0.05,0.99
policy_v2_explored,1306,-32.1363,-1.339,1.339,0.0347,0.05,0.99
policy_v2_explored,1307,-253.4676,-10.5611,10.5611,0.03465,0.05,0.99
policy_v2_explored,1308,-54.8188,-2.2841,2.2841,0.0346,0.05,0.99
policy_v2_explored,1309,-69.9599,-2.915,2.915,0.03455,0.05,0.99
policy_v2_explored,1310,-59.6462,-2.4853,2.4853,0.0345,0.05,0.99
policy_v2_explored,1311,-48.9599,-2.04,2.04,0.03445,0.05,0.99
policy_v2_explored,1312,-56.6462,-2.3603,2.3603,0.0344,0.05,0.99
policy_v2_explored,1313,-76.9599,-3.2067,3.2067,0.03435,0.05,0.99
policy_v2_explored,1314,-38.9599,-1.6233,1.6233,0.0343,0.05,0.99
policy_v2_explored,1315,-67.8045,-2.8252,2.8252,0.03425,0.05,0.99
policy_v2_explored,1316,-353.9599,-14.7483,14.7483,0.0342,0.05,0.99
policy_v2_explored,1317,-53.5051,-2.2294,2.2294,0.03415,0.05,0.99
policy_v2_explored,1318,-39.9599,-1.665,1.665,0.0341,0.05,0.99
policy_v2_explored,1319,-60.9599,-2.54,2.54,0.03405,0.05,0.99
policy_v2_explored,1320,-63.6462,-2.6519,2.6519,0.034,0.05,0.99
policy_v2_explored,1321,-43.9599,-1.8317,1.8317,0.03395,0.05,0.99
policy_v2_explored,1322,-53.5051,-2.2294,2.2294,0.0339,0.05,0.99
policy_v2_explored,1323,-156.9456,-6.5394,6.5394,0.03385,0.05,0.99
policy_v2_explored,1324,-230.1363,-9.589,9.589,0.0338,0.05,0.99
policy_v2_explored,1325,-37.101,-1.5459,1.5459,0.03375,0.05,0.99
policy_v2_explored,1326,-64.9599,-2.7067,2.7067,0.0337,0.05,0.99
policy_v2_explored,1327,-53.6462,-2.2353,2.2353,0.03365,0.05,0.99
policy_v2_explored,1328,-53.6462,-2.2353,2.2353,0.0336,0.05,0.99
policy_v2_explored,1329,-167.9599,-6.9983,6.9983,0.03355,0.05,0.99
policy_v2_explored,1330,-246.4676,-10.2695,10.2695,0.0335,0.05,0.99
policy_v2_explored,1331,-46.9599,-1.9567,1.9567,0.03345,0.05,0.99
policy_v2_explored,1332,-59.9456,-2.4977,2.4977,0.0334,0.05,0.99
policy_v2_explored,1333,-58.9599,-2.4567,2.4567,0.03335,0.05,0.99
policy_v2_explored,1334,-52.9599,-2.2067,2.2067,0.0333,0.05,0.99
policy_v2_explored,1335,-41.9599,-1.7483,1.7483,0.03325,0.05,0.99
policy_v2_explored,1336,-76.9456,-3.2061,3.2061,0.0332,0.05,0.99
policy_v2_explored,1337,-56.9599,-2.3733,2.3733,0.03315,0.05,0.99
policy_v2_explored,1338,-236.6087,-9.8587,9.8587,0.0331,0.05,0.99
policy_v2_explored,1339,-68.9599,-2.8733,2.8733,0.03305,0.05,0.99
policy_v2_explored,1340,-51.122,-2.1301,2.1301,0.033,0.05,0.99
policy_v2_explored,1341,-41.8188,-1.7425,1.7425,0.03295,0.05,0.99
policy_v2_explored,1342,-46.9599,-1.9567,1.9567,0.0329,0.05,0.99
policy_v2_explored,1343,-51.5051,-2.146,2.146,0.03285,0.05,0.99
policy_v2_explored,1344,-159.8188,-6.6591,6.6591,0.0328,0.05,0.99
policy_v2_explored,1345,-81.9456,-3.4144,3.4144,0.03275,0.05,0.99
policy_v2_explored,1346,-57.8188,-2.4091,2.4091,0.0327,0.05,0.99
policy_v2_explored,1347,-54.0,-2.25,2.25,0.03265,0.05,0.99
policy_v2_explored,1348,-51.9599,-2.165,2.165,0.0326,0.05,0.99
policy_v2_explored,1349,-42.9599,-1.79,1.79,0.03255,0.05,0.99
policy_v2_explored,1350,-68.9599,-2.8733,2.8733,0.0325,0.05,0.99
policy_v2_explored,1351,-147.9599,-6.165,6.165,0.03245,0.05,0.99
policy_v2_explored,1352,-156.9599,-6.54,6.54,0.0324,0.05,0.99
policy_v2_explored,1353,-167.8188,-6.9925,6.9925,0.03235,0.05,0.99
policy_v2_explored,1354,-46.9599,-1.9567,1.9567,0.0323,0.05,0.99
policy_v2_explored,1355,-148.5051,-6.1877,6.1877,0.03225,0.05,0.99
policy_v2_explored,1356,-34.9294,-1.4554,1.4554,0.0322,0.05,0.99
policy_v2_explored,1357,-44.9599,-1.8733,1.8733,0.03215,0.05,0.99
policy_v2_explored,1358,-164.6462,-6.8603,6.8603,0.0321,0.05,0.99
policy_v2_explored,1359,-67.9599,-2.8317,2.8317,0.03205,0.05,0.99
policy_v2_explored,1360,-39.1363,-1.6307,1.6307,0.032,0.05,0.99
policy_v2_explored,1361,-48.9599,-2.04,2.04,0.03195,0.05,0.99
